Time (years), Observed Velocity (cm/s)
2.7672767276727672,3.017077424253928
2.7682768276827683,2.6731017697581776
2.7692769276927693,3.407556400630679
2.7702770277027704,3.2065501089064905
2.7712771277127715,3.1375049209535453
2.772277227722772,2.2794293949076083
2.773277327732773,4.4908971686623715
2.774277427742774,3.370257879031391
2.7752775277527753,2.678693959891031
2.7762776277627763,3.043670787401747
2.7772777277727774,4.629124352764357
2.7782778277827784,1.8435334786283781
2.7792779277927795,4.234477708978383
2.78027802780278,3.6251247793306067
2.781278127812781,4.946904682146829
2.7822782278227822,3.6147822121886284
2.7832783278327833,3.6234475155523587
2.7842784278427843,4.37313068082458
2.7852785278527854,4.775602849996794
2.7862786278627865,4.534859840494907
2.787278727872787,6.622331992094754
2.788278827882788,3.848779668575815
2.789278927892789,4.7180883039399095
2.7902790279027903,3.692702255684429
2.7912791279127913,4.1240670869820955
2.7922792279227924,4.053737995289988
2.7932793279327934,3.95640245434048
2.7942794279427945,4.032198937235589
2.795279527952795,4.884897797668876
2.796279627962796,4.617862982052284
2.7972797279727972,5.9919358609276365
2.7982798279827983,2.834786224296085
2.7992799279927993,5.045253121835851
2.8002800280028004,3.8567280312387933
2.8012801280128015,3.165317989757484
2.802280228022802,4.351577420166633
2.803280328032803,5.087761055798143
2.804280428042804,4.604102952819604
2.8052805280528053,3.96160454882471
2.8062806280628063,6.011325531896471
2.8072807280728074,5.598592706045052
2.8082808280828084,4.306693356862591
2.8092809280928095,2.603168434097346
2.81028102810281,3.21727513898528
2.811281128112811,2.6101399020112668
2.8122812281228122,3.6995794427950868
2.8132813281328133,4.095447267886155
2.8142814281428143,4.0233386161516895
2.8152815281528154,2.8761197978510427
2.8162816281628165,4.849089398370363
2.817281728172817,3.780817860672743
2.818281828182818,1.6536667529093565
2.819281928192819,2.2926198275192795
2.8202820282028203,3.0810539478826477
2.8212821282128213,1.9336914808098535
2.8222822282228224,2.792212173937175
2.8232823282328234,3.0040616265147073
2.8242824282428245,2.054909253723372
2.825282528252825,2.5548111662540327
2.826282628262826,2.6478567242872244
2.8272827282728272,1.9090628873707118
2.8282828282828283,0.3287381273707761
2.8292829282928293,1.905815605805246
2.8302830283028304,1.7391972893441232
2.8312831283128315,1.723267520663697
2.832283228322832,1.0731170161461063
2.833283328332833,5.612218346886625
2.834283428342834,3.0534919102545106
2.8352835283528353,2.995972955173794
2.8362836283628363,2.4697255327947922
2.8372837283728374,4.777273363706131
2.8382838283828384,0.5777450983025123
2.8392839283928395,3.026535023424338
2.84028402840284,2.6636873077291185
2.841284128412841,0.925201438859141
2.8422842284228422,2.785001887105163
2.8432843284328433,2.2145415478839094
2.8442844284428443,1.6208604133726627
2.8452845284528454,1.0793149257670507
2.8462846284628465,0.4244974581971437
2.847284728472847,0.6495374884551858
2.848284828482848,3.2712598673832827
2.849284928492849,2.078582506284067
2.8502850285028503,0.3693243000370511
2.8512851285128513,3.043184449349728
2.8522852285228524,0.5536846867082991
2.8532853285328534,-0.19018371108895005
2.8542854285428545,0.3796950365064665
2.855285528552855,1.6734753926610464
2.856285628562856,0.41460006630798957
2.8572857285728572,1.2792032285058852
2.8582858285828583,0.7258737857682863
2.8592859285928593,0.08235884223992851
2.8602860286028604,-0.7298419660196733
2.8612861286128615,1.6608676363629735
2.862286228622862,1.3355838887384313
2.863286328632863,1.5970021931866674
2.864286428642864,-0.5337460378711695
2.8652865286528653,0.5068116328254335
2.8662866286628663,1.1941544461754332
2.8672867286728674,-1.044308208207808
2.8682868286828684,-0.3509185047714112
2.8692869286928695,0.5896929991633839
2.87028702870287,0.1301682227276929
2.871287128712871,1.1440948500563262
2.8722872287228722,0.8832827005579413
2.8732873287328733,-0.3628603956298152
2.8742874287428744,1.371668079347668
2.8752875287528754,0.746285687017494
2.8762876287628765,-0.4766454565653536
2.877287728772877,1.7054875509556198
2.878287828782878,1.4613102683652137
2.879287928792879,-0.3354546491959254
2.8802880288028803,1.610276848768987
2.8812881288128813,-1.1175407708777971
2.8822882288228824,2.625847704453447
2.8832883288328834,-1.9883595456159087
2.8842884288428845,1.0661760456682952
2.885288528852885,3.1700441242352153
2.886288628862886,1.003402113596211
2.8872887288728872,1.3711882649270708
2.8882888288828883,1.3711453648175127
2.8892889288928894,0.27581591752874246
2.8902890289028904,1.7453082136317764
2.8912891289128915,1.177912165156374
2.892289228922892,2.4409060601159904
2.893289328932893,1.1418246655694388
2.894289428942894,0.9717075228836168
2.8952895289528953,2.700206485457625
2.8962896289628963,2.966528814644377
2.8972897289728974,2.5392472237056283
2.8982898289828984,2.0573162365340756
2.8992899289928995,2.6378573640285157
2.9002900290029,3.607444508319242
2.901290129012901,2.407847301827775
2.9022902290229022,1.6421548424135448
2.9032903290329033,4.356132015054194
2.9042904290429044,4.105898032301731
2.9052905290529054,1.9758489484133195
2.9062906290629065,3.3877741965885027
2.907290729072907,3.880603132973733
2.908290829082908,2.659071472588903
2.909290929092909,5.1529031664863485
2.9102910291029103,2.1551424922518967
2.9112911291129113,3.6025876408018984
2.9122912291229124,3.964652309389258
2.9132913291329134,4.351436971555531
2.9142914291429145,5.681046640016362
2.915291529152915,4.5148938758531285
2.916291629162916,4.0092358385597695
2.9172917291729172,6.283977670645406
2.9182918291829183,5.328961991990165
2.9192919291929194,4.512306649550594
2.9202920292029204,5.861517479885487
2.9212921292129215,5.897948783424493
2.922292229222922,6.154625956552775
2.923292329232923,5.957585892480517
2.924292429242924,6.310254047195359
2.9252925292529253,4.898553876304202
2.9262926292629263,5.046792542581321
2.9272927292729274,8.383941248145458
2.9282928292829284,6.731396131308338
2.9292929292929295,4.11352566401442
2.93029302930293,7.20011045494634
2.931293129312931,6.573581832784571
2.9322932293229322,6.307535421021501
2.9332933293329333,7.610618844081123
2.9342934293429344,6.7758599667352115
2.9352935293529354,7.443687244887379
2.9362936293629365,7.9102845547193015
2.937293729372937,8.786285121344982
2.938293829382938,7.227491050010214
2.939293929392939,7.629328381140659
2.9402940294029403,10.036730401495763
2.9412941294129413,8.124525108672499
2.9422942294229424,7.127408244172055
2.9432943294329434,8.268256538336479
2.9442944294429445,7.633336557955314
2.945294529452945,8.990612698090725
2.946294629462946,8.789677140078757
2.9472947294729472,9.04881973609582
2.9482948294829483,6.796451419425344
2.9492949294929494,9.051491877059117
2.9502950295029504,9.688389573488681
2.9512951295129515,8.541502823589248
2.952295229522952,11.372335016308472
2.953295329532953,8.240817518498648
2.954295429542954,8.823229854561642
2.9552955295529553,9.92411870112248
2.9562956295629563,9.48378184277991
2.9572957295729574,8.290107301705927
2.9582958295829584,8.276793122263534
2.9592959295929595,9.196945990280788
2.96029602960296,8.003446503584302
2.961296129612961,8.921184321655522
2.9622962296229622,8.015262177899716
2.9632963296329633,10.387719678458764
2.9642964296429644,8.45246776230659
2.9652965296529654,7.8238513980649085
2.9662966296629665,8.667901128173538
2.967296729672967,9.95172553507923
2.968296829682968,10.061917896720784
2.969296929692969,8.207831439327675
2.9702970297029703,10.832870273331746
2.9712971297129713,10.08942010003956
2.9722972297229724,9.237155140704091
2.9732973297329734,9.978594299696562
2.9742974297429745,10.081332336904776
2.975297529752975,9.5463213061935
2.976297629762976,8.491097772201114
2.9772977297729772,10.544856563553648
2.9782978297829783,8.828483163130707
2.9792979297929794,8.372330410648932
2.9802980298029804,8.32097166524133
2.9812981298129815,9.883786645460468
2.982298229822982,7.288475043018908
2.983298329832983,6.948036318185548
2.984298429842984,8.139705779594854
2.9852985298529853,8.782423017463865
2.9862986298629863,9.65246629575342
2.9872987298729874,10.327368090673469
2.9882988298829884,9.004097402559092
2.9892989298929895,8.487320456103113
2.99029902990299,8.240778866936544
2.991299129912991,8.012878424119826
2.9922992299229922,6.230986476287622
2.9932993299329933,7.4651507458384225
2.9942994299429944,6.977220585997241
2.9952995299529954,7.568928119562456
2.9962996299629965,7.81752599420518
2.997299729972997,8.719728549292027
2.998299829982998,6.011189302768953
2.999299929992999,6.531169424107891
3.0003000300030003,8.730061642102777
3.0013001300130013,8.21026901320664
3.0023002300230024,6.20629841414139
3.0033003300330035,6.750359181237096
3.0043004300430045,5.995026293880853
3.005300530053005,6.11427691225491
3.006300630063006,4.105099613574211
3.0073007300730072,6.242519662419522
3.0083008300830083,4.077847717425793
3.0093009300930094,4.752802154261007
3.0103010301030104,4.864386013852359
3.0113011301130115,4.1799294392558775
3.012301230123012,4.20566749742323
3.013301330133013,5.033725064243365
3.014301430143014,3.328527218761913
3.0153015301530153,3.8421979827623316
3.0163016301630163,1.6133178630335956
3.0173017301730174,2.582274550107088
3.0183018301830185,4.097805423308343
3.0193019301930195,5.095717842714661
3.02030203020302,4.1179199177649535
3.021302130213021,2.631374285915442
3.0223022302230222,3.138454113355173
3.0233023302330233,3.3991547297683553
3.0243024302430244,1.3535325324924508
3.0253025302530254,1.9483085363697947
3.0263026302630265,0.33784304884676697
3.027302730273027,-0.6842511061595182
3.028302830283028,0.045312940108168775
3.029302930293029,1.1154444796652956
3.0303030303030303,-0.6295231692909292
3.0313031303130313,1.481230026375133
3.0323032303230324,1.1774256226315614
3.0333033303330335,0.6508180305890328
3.0343034303430345,-1.6411799113055108
3.035303530353035,-0.24501691603104903
3.036303630363036,-1.264695592127709
3.0373037303730372,-1.7468642691294742
3.0383038303830383,-0.7175360886770034
3.0393039303930394,-3.6957934420701815
3.0403040304030404,-2.1454103190586284
3.0413041304130415,-0.7344983400593919
3.042304230423042,-0.9229708991089209
3.043304330433043,-3.1534853368255815
3.044304430443044,-2.871007921812588
3.0453045304530453,-2.0224013151348794
3.0463046304630463,-4.492497108756023
3.0473047304730474,-2.8126626277108913
3.0483048304830485,-4.131053815865751
3.0493049304930495,-2.582519113113147
3.05030503050305,-4.054407827739723
3.051305130513051,-2.935168423363722
3.0523052305230522,-1.9955902560500354
3.0533053305330533,-5.367470640888191
3.0543054305430544,-4.158235484153508
3.0553055305530554,-4.079223876174552
3.0563056305630565,-4.9291370657749
3.057305730573057,-5.518956554193725
3.058305830583058,-4.1277874075530505
3.059305930593059,-4.885780110448636
3.0603060306030603,-4.247743672256276
3.0613061306130613,-5.219459588335886
3.0623062306230624,-6.979410897299716
3.0633063306330635,-6.4973843883307865
3.0643064306430645,-5.250003685538294
3.065306530653065,-5.808551492368329
3.066306630663066,-6.028091150829721
3.0673067306730672,-5.299450835303131
3.0683068306830683,-7.033672216178838
3.0693069306930694,-6.620737115239019
3.0703070307030704,-6.285709740036987
3.0713071307130715,-5.50656115597796
3.072307230723072,-5.256233660642875
3.073307330733073,-5.737842448812215
3.074307430743074,-7.1498866754389185
3.0753075307530753,-7.746001087660264
3.0763076307630763,-6.654086475405122
3.0773077307730774,-4.840294768296792
3.0783078307830785,-8.57101471936495
3.0793079307930795,-5.574239609272626
3.08030803080308,-6.077460161174291
3.081308130813081,-5.108465520103115
3.0823082308230823,-6.69730772526969
3.0833083308330833,-9.2572858521158
3.0843084308430844,-6.273974883776794
3.0853085308530854,-6.741228162079739
3.0863086308630865,-6.682921882304443
3.0873087308730875,-7.710665931784114
3.088308830883088,-6.976090722160857
3.0893089308930892,-7.043230043019977
3.0903090309030903,-6.81428089493952
3.0913091309130913,-5.796738894099344
3.0923092309230924,-7.041693935677708
3.0933093309330935,-8.303352281954673
3.0943094309430945,-6.522591261947101
3.095309530953095,-5.624981284511765
3.096309630963096,-4.971242140907066
3.0973097309730973,-4.946514351396935
3.0983098309830983,-6.8486192715462355
3.0993099309930994,-4.7452370411995215
3.1003100310031004,-6.08054812849577
3.1013101310131015,-7.209079598882978
3.1023102310231025,-6.48962200786989
3.103310331033103,-5.685294944428016
3.1043104310431042,-6.158278464884617
3.1053105310531053,-5.820965431723204
3.1063106310631063,-6.78112631973043
3.1073107310731074,-2.1187752740972297
3.1083108310831085,-3.725140407838804
3.1093109310931095,-3.857681794430699
3.11031103110311,-5.968071598393502
3.111311131113111,-4.179134076690551
3.1123112311231123,-4.309096191710523
3.1133113311331133,-3.1863442199607785
3.1143114311431144,-5.315925579069225
3.1153115311531154,-2.0165381007753282
3.1163116311631165,-2.4727977513362944
3.1173117311731176,-4.286660390284453
3.118311831183118,-3.2337453119602073
3.1193119311931192,-2.2942306486023973
3.1203120312031203,-3.6911373265842737
3.1213121312131213,-2.6610778608018024
3.1223122312231224,-5.047591065411414
3.1233123312331235,-0.3956033257497329
3.1243124312431245,-1.901340105101808
3.125312531253125,-2.9589128561426596
3.126312631263126,-1.9927529627687084
3.1273127312731273,-1.5899253662497852
3.1283128312831283,-3.1152380137034728
3.1293129312931294,-2.115662620559694
3.1303130313031304,-2.1256868659063617
3.1313131313131315,-2.3286027113049554
3.1323132313231326,0.006380301583311154
3.133313331333133,-1.6145405181963128
3.1343134313431342,0.4937504593044501
3.1353135313531353,1.2767497935307546
3.1363136313631363,-1.026024973740511
3.1373137313731374,1.3350212771304295
3.1383138313831385,0.2029995495838875
3.1393139313931395,-0.12644259454454898
3.14031403140314,2.6050798466369316
3.141314131413141,2.0995951399286414
3.1423142314231423,1.4118482480623893
3.1433143314331433,1.2060370655271744
3.1443144314431444,3.13462879484206
3.1453145314531454,2.008139586838382
3.1463146314631465,1.6327171954281867
3.1473147314731476,1.7621195740620947
3.148314831483148,1.7364864167395484
3.1493149314931492,3.7890589194702162
3.1503150315031503,2.7530508787827617
3.1513151315131513,2.7926062063020454
3.1523152315231524,2.346681331893904
3.1533153315331535,3.7209215686656236
3.1543154315431545,3.7157264947431337
3.155315531553155,4.529322372737085
3.156315631563156,3.78163068552698
3.1573157315731573,3.108836798037421
3.1583158315831583,3.012520584885953
3.1593159315931594,4.119649099623386
3.1603160316031604,2.2487970461479785
3.1613161316131615,2.7509876341337307
3.1623162316231626,5.5114570171978805
3.163316331633163,4.104240166649954
3.1643164316431642,3.5862945315036536
3.1653165316531653,6.0435824363270365
3.1663166316631663,5.281630641658995
3.1673167316731674,5.246467532744545
3.1683168316831685,4.775615130205861
3.1693169316931695,5.222914422227801
3.17031703170317,3.806213592277147
3.171317131713171,5.235617703744989
3.1723172317231723,5.742426343716186
3.1733173317331733,5.610705327548364
3.1743174317431744,5.586297969426274
3.1753175317531754,5.775813336009001
3.1763176317631765,5.1963918415180235
3.1773177317731776,4.757663992405329
3.178317831783178,6.997661235985747
3.1793179317931792,7.980990094521195
3.1803180318031803,4.2867532523601675
3.1813181318131813,3.593378607912859
3.1823182318231824,6.088337285076529
3.1833183318331835,6.407436821734637
3.1843184318431845,6.51898949793778
3.185318531853185,6.859639106155233
3.186318631863186,6.569340817682724
3.1873187318731873,7.365535246306876
3.1883188318831883,5.421096549030898
3.1893189318931894,5.401818167269566
3.1903190319031904,4.8409861891289685
3.1913191319131915,8.14681390822914
3.1923192319231926,5.15079297164177
3.193319331933193,3.968200869345338
3.1943194319431942,5.273905088790034
3.1953195319531953,6.12656857437112
3.1963196319631964,7.907068123479202
3.1973197319731974,5.81120307440579
3.1983198319831985,5.443377817066738
3.1993199319931995,7.146053604820846
3.2003200320032,4.9028957969311096
3.201320132013201,5.66896022886702
3.2023202320232023,5.058436531154048
3.2033203320332033,5.7374807329924105
3.2043204320432044,3.8707112733506976
3.2053205320532054,4.648603366500453
3.2063206320632065,6.050486375753952
3.2073207320732076,5.936866205300675
3.208320832083208,6.344196693967374
3.2093209320932092,4.328044999523905
3.2103210321032103,5.644601919774372
3.2113211321132114,5.337020990268489
3.2123212321232124,2.5016209988492686
3.2133213321332135,4.39749716256799
3.2143214321432145,4.580578991076137
3.215321532153215,3.5005831929122846
3.216321632163216,3.4507357254412683
3.2173217321732173,3.3194826821495775
3.2183218321832183,4.018479146241542
3.2193219321932194,3.9431327880613525
3.2203220322032204,4.032746199761694
3.2213221322132215,2.381033766042779
3.2223222322232226,1.8692816216851784
3.223322332233223,3.770269440393003
3.2243224322432242,2.946146461623411
3.2253225322532253,5.89517635786097
3.2263226322632264,1.8693102902295002
3.2273227322732274,2.5147458980619404
3.2283228322832285,3.1923495708204026
3.2293229322932295,3.757113830349258
3.23032303230323,0.7277575764941058
3.231323132313231,1.5508527731459876
3.2323232323232323,1.0438058305880786
3.2333233323332333,2.3132751184651177
3.2343234323432344,1.1049261713626173
3.2353235323532354,2.5213690268525943
3.2363236323632365,1.2225030959392118
3.2373237323732376,1.8416953724661234
3.238323832383238,1.6503865205993968
3.2393239323932392,1.5367653499413136
3.2403240324032403,1.9836707205345598
3.2413241324132414,1.6149703469379793
3.2423242324232424,0.40767924360236113
3.2433243324332435,0.9355147485704254
3.2443244324432445,0.8788407623182013
3.245324532453245,0.848174432677975
3.246324632463246,-0.6780312649446896
3.2473247324732473,-0.9223862603492095
3.2483248324832483,-0.45660425189983966
3.2493249324932494,-0.7643884846235258
3.2503250325032504,-0.8537028095441732
3.2513251325132515,-2.718928117230071
3.2523252325232526,-0.6258715711020255
3.253325332533253,-0.7627545341469257
3.2543254325432542,-0.5794395465084237
3.2553255325532553,-1.3888703637313584
3.2563256325632564,-1.9456112966583432
3.2573257325732574,-1.4802904728720359
3.2583258325832585,-1.7296663628277367
3.2593259325932595,-1.525300041251696
3.26032603260326,-0.07292945682030316
3.261326132613261,-1.4094871906454665
3.2623262326232623,-2.5036687537028275
3.2633263326332633,-2.095232478242748
3.2643264326432644,-1.3152805068754931
3.2653265326532654,-2.310775735337935
3.2663266326632665,-2.2289608256712237
3.2673267326732676,-1.5857269445946525
3.268326832683268,-3.9437534545044226
3.2693269326932692,-3.9466395655901687
3.2703270327032703,-4.0957456129589245
3.2713271327132714,-1.2088315554827607
3.2723272327232724,-2.309163687979701
3.2733273327332735,-3.7695274735588287
3.2743274327432745,-4.009197124786819
3.275327532753275,-2.431616324767221
3.276327632763276,-3.3413942969844617
3.2773277327732773,-3.5339839148253733
3.2783278327832783,-3.1069562945585476
3.2793279327932794,-2.9234207867539705
3.2803280328032804,-4.167355146716558
3.2813281328132815,-3.5529260600384243
3.2823282328232826,-2.283811695616772
3.283328332833283,-3.3638664516633865
3.2843284328432842,-5.24564197901131
3.2853285328532853,-4.431705082044349
3.2863286328632864,-3.7970041548399935
3.2873287328732874,-4.158674941042998
3.2883288328832885,-4.149553545459306
3.2893289328932895,-4.043722917310465
3.29032903290329,-4.139008862519866
3.291329132913291,-4.135910500632731
3.2923292329232923,-5.710077146284139
3.2933293329332933,-4.78970046900173
3.2943294329432944,-4.116528437867633
3.2953295329532954,-4.060801054793024
3.2963296329632965,-3.6312141278977226
3.2973297329732976,-3.6343494494666366
3.298329832983298,-4.775447994272562
3.2993299329932992,-5.560305460397431
3.3003300330033003,-2.969578964763768
3.3013301330133014,-5.10330019738479
3.3023302330233024,-4.067863824347334
3.3033303330333035,-2.9035236683201875
3.3043304330433045,-3.8131092608779085
3.305330533053305,-2.652398680180535
3.306330633063306,-4.09721026201217
3.3073307330733073,-5.170000849767235
3.3083308330833083,-3.3878441943820516
3.3093309330933094,-2.810557936570156
3.3103310331033104,-3.127212916324283
3.3113311331133115,-3.136745852574827
3.3123312331233126,-3.2158933045022127
3.313331333133313,-4.290128562368525
3.3143314331433142,-3.73087091431915
3.3153315331533153,-3.9473053566273966
3.3163316331633164,-4.154285526011838
3.3173317331733174,-2.378874229365451
3.3183318331833185,-3.3589537692915554
3.3193319331933195,-3.3743095756547143
3.32033203320332,-2.964727290042077
3.321332133213321,-4.09824662097506
3.3223322332233223,-2.9845634397658234
3.3233323332333233,-4.278801255204668
3.3243324332433244,-2.6839516737828544
3.3253325332533255,-2.144496379476545
3.3263326332633265,-1.7077399012162506
3.3273327332733276,-3.2750581661332907
3.328332833283328,-1.157208653090031
3.3293329332933292,-3.189454585607026
3.3303330333033303,-2.074286988640911
3.3313331333133314,-2.6641090572711903
3.3323332333233324,-0.17138560828697935
3.3333333333333335,-2.632733652818262
3.3343334333433345,-0.06168799164257921
3.335333533353335,-2.325830523261149
3.336333633363336,-1.2826283028703094
3.3373337333733373,-1.4950631801359648
3.3383338333833383,-0.7344012572328282
3.3393339333933394,1.1963131528067492
3.3403340334033405,-1.4992766683679934
3.3413341334133415,-0.987021282541376
3.3423342334233426,-2.5416219706735648
3.343334333433343,-1.2541968750794599
3.3443344334433442,-1.4011740088345643
3.3453345334533453,-1.702019024428554
3.3463346334633464,-1.122518381877632
3.3473347334733474,-0.013322714811341951
3.3483348334833485,-1.2049247526660716
3.3493349334933495,-3.455105629512845
3.35033503350335,-0.41992186829590794
3.351335133513351,-0.7471371856934841
3.3523352335233523,0.21156398253995856
3.3533353335333533,-2.1752044283727154
3.3543354335433544,-1.8487632263026335
3.3553355335533555,0.04094202830740867
3.3563356335633565,-0.540659655169928
3.3573357335733576,-1.0898802737258093
3.358335833583358,-0.8788383630529506
3.3593359335933592,-0.477579843615373
3.3603360336033603,-0.19673371352538999
3.3613361336133614,-1.8935142069439728
3.3623362336233624,-0.8127227252151958
3.3633363336333635,0.5980620842926804
3.3643364336433645,0.4932264609871896
3.365336533653365,-2.1919146349914387
3.366336633663366,-1.1650258488872591
3.3673367336733673,-1.2004004047692869
3.3683368336833683,-0.31447482759424883
3.3693369336933694,-1.2191036741154224
3.3703370337033705,-0.5639116332898105
3.3713371337133715,1.7094015551732182
3.3723372337233726,-1.4437874943833322
3.373337333733373,-1.576354765158873
3.3743374337433742,-2.099289094614797
3.3753375337533753,-1.0040509240719042
3.3763376337633764,-2.4368450183731376
3.3773377337733774,-0.4372488415452324
3.3783378337833785,-0.8413520463563594
3.3793379337933795,-3.17249415994236
3.38033803380338,-0.41599288737502976
3.381338133813381,-1.2812066473954193
3.3823382338233823,-1.7010293756192707
3.3833383338333833,-0.03456664121013131
3.3843384338433844,-2.512549774375948
3.3853385338533855,-0.778025664436276
3.3863386338633865,-1.63400528347135
3.3873387338733876,-1.4879897427883269
3.388338833883388,-3.437755801352224
3.3893389338933892,-1.7561628598649166
3.3903390339033903,-1.9495094569640776
3.3913391339133914,-1.934795883030889
3.3923392339233924,0.4073546442664535
3.3933393339333935,-2.0769318330643705
3.3943394339433945,-1.1014575980774928
3.395339533953395,-2.450141030453528
3.396339633963396,-2.1277732044634243
3.3973397339733973,-2.854801853893522
3.3983398339833983,-3.1565871145027202
3.3993399339933994,-2.8137340885036366
3.4003400340034005,-3.5950486639463533
3.4013401340134015,-2.6450147307666225
3.4023402340234026,-2.2582345057772804
3.403340334033403,-2.0087156733920803
3.4043404340434043,-2.931316263172286
3.4053405340534053,-3.6418346075195327
3.4063406340634064,-3.014580349558735
3.4073407340734074,-3.6484065885265333
3.4083408340834085,-3.1113702423296443
3.4093409340934095,-3.811334268899168
3.41034103410341,-3.459415500952343
3.411341134113411,-4.965597949887836
3.4123412341234123,-4.387414426591952
3.4133413341334133,-5.31581184711308
3.4143414341434144,-3.5347008901786108
3.4153415341534155,-4.260930413982562
3.4163416341634165,-5.432628129750528
3.4173417341734176,-5.767326149786685
3.418341834183418,-3.534875495292484
3.4193419341934193,-5.407385374369387
3.4203420342034203,-4.863372621547585
3.4213421342134214,-6.226730702556604
3.4223422342234224,-4.504354903796247
3.4233423342334235,-7.354530684607626
3.4243424342434245,-5.115134632573364
3.425342534253425,-5.528198545018613
3.4263426342634262,-5.672446395463302
3.4273427342734273,-6.286098944024339
3.4283428342834283,-6.796456626660439
3.4293429342934294,-6.065129916946176
3.4303430343034305,-6.172525181455758
3.4313431343134315,-6.545950092929505
3.4323432343234326,-7.296904885887517
3.433343334333433,-6.980986371369752
3.4343434343434343,-8.727549056884971
3.4353435343534353,-8.192744407463538
3.4363436343634364,-6.6461028607699095
3.4373437343734374,-9.379093186005484
3.4383438343834385,-7.331262955877173
3.4393439343934396,-8.944739607913743
3.44034403440344,-8.337341659259076
3.4413441344134412,-7.952332528959631
3.4423442344234423,-8.732481209014392
3.4433443344334433,-5.195621398189207
3.4443444344434444,-7.68952174895753
3.4453445344534455,-8.48767326606225
3.4463446344634465,-8.755616062909768
3.4473447344734476,-10.983417578938187
3.448344834483448,-6.873502506503465
3.4493449344934493,-8.552664814807859
3.4503450345034503,-10.07955281678562
3.4513451345134514,-8.816195766709363
3.4523452345234524,-9.19965873159433
3.4533453345334535,-8.0094128068635
3.4543454345434546,-10.247452292701464
3.455345534553455,-11.147272529537615
3.4563456345634562,-8.309256764889389
3.4573457345734573,-9.141025887710622
3.4583458345834583,-7.740021555129922
3.4593459345934594,-8.686447451588348
3.4603460346034605,-8.422483574038653
3.4613461346134615,-9.197888297554956
3.4623462346234626,-10.154672907560634
3.463346334633463,-10.185143624082201
3.4643464346434643,-10.145143401203969
3.4653465346534653,-10.059737689249152
3.4663466346634664,-9.65631987107574
3.4673467346734674,-9.61148403776078
3.4683468346834685,-9.013311314978562
3.4693469346934696,-10.221534002331982
3.47034703470347,-10.115039034367248
3.4713471347134712,-10.811177872102501
3.4723472347234723,-8.483241437344086
3.4733473347334733,-7.074326820784435
3.4743474347434744,-9.875879228154437
3.4753475347534755,-8.159313215377562
3.4763476347634765,-7.814337901370696
3.4773477347734776,-10.141343729376539
3.478347834783478,-9.675334907570878
3.4793479347934793,-10.468807654277317
3.4803480348034803,-8.538938281997476
3.4813481348134814,-10.049714338239156
3.4823482348234824,-9.557739340477587
3.4833483348334835,-8.917699812954195
3.4843484348434846,-8.497803186276032
3.485348534853485,-8.066379132724565
3.4863486348634862,-8.662462072832032
3.4873487348734873,-7.674314424710393
3.4883488348834883,-7.8603605567288595
3.4893489348934894,-6.094055074813781
3.4903490349034905,-9.570549329418423
3.4913491349134915,-6.406656013506056
3.4923492349234926,-7.7421633015895495
3.493349334933493,-7.486628226649355
3.4943494349434943,-8.616258638643497
3.4953495349534953,-8.559873069696186
3.4963496349634964,-8.312288345692833
3.4973497349734974,-6.363487814204906
3.4983498349834985,-6.333068925907364
3.4993499349934996,-7.826814252416428
3.5003500350035,-5.165756255999499
3.5013501350135012,-7.655591807091315
3.5023502350235023,-5.735579816195614
3.5033503350335033,-5.9672920493317365
3.5043504350435044,-7.651720369429678
3.5053505350535055,-5.018934883903168
3.5063506350635065,-3.2656601253684996
3.5073507350735076,-5.887000725431004
3.508350835083508,-6.92321186400488
3.5093509350935093,-4.776016873583891
3.5103510351035103,-4.284564814241667
3.5113511351135114,-3.3525198770958493
3.5123512351235124,-3.102236260774183
3.5133513351335135,-2.6122085308881173
3.5143514351435146,-4.390304673464115
3.515351535153515,-4.302418893650429
3.5163516351635162,-2.925965862328436
3.5173517351735173,-2.3090555519997884
3.5183518351835184,-4.319298262205275
3.5193519351935194,-1.7311899097267054
3.5203520352035205,-2.1550587285390206
3.5213521352135215,-2.261112561902768
3.5223522352235226,-1.3277114763601467
3.523352335233523,-1.8460090132018403
3.5243524352435243,-1.4885610273996452
3.5253525352535253,-1.7009955735001863
3.5263526352635264,0.41138540304374294
3.5273527352735274,-0.9942739452714371
3.5283528352835285,0.009109306568016451
3.5293529352935296,-1.897211844918184
3.53035303530353,0.4549800295212933
3.5313531353135312,-1.6256373270893878
3.5323532353235323,0.37447104448124624
3.5333533353335334,1.6385927886034564
3.5343534353435344,0.19181802757198285
3.5353535353535355,-0.49041976792385844
3.5363536353635365,0.7329424609906092
3.5373537353735376,0.8700984825371916
3.538353835383538,1.6248672607859802
3.5393539353935393,1.993008813505583
3.5403540354035403,2.1369069544660855
3.5413541354135414,1.254343583557199
3.5423542354235424,2.3163762864952
3.5433543354335435,3.5540886552734157
3.5443544354435446,2.1646640776613757
3.545354535453545,0.8535936556305548
3.5463546354635462,3.268493142061025
3.5473547354735473,3.686093787169726
3.5483548354835484,4.919947531480529
3.5493549354935494,4.379744860108128
3.5503550355035505,3.2591694814839407
3.5513551355135515,1.9018578996326956
3.5523552355235526,4.207613236915867
3.553355335533553,3.5521213053141354
3.5543554355435543,5.405075334241368
3.5553555355535553,2.5238521379178254
3.5563556355635564,5.928088836098494
3.5573557355735574,5.0379487535001015
